# residuary resistance vs froude number for keel and appendages 
0.00000,0.200000,0.226667,0.253333,0.280000,0.306667,0.333333,0.360000,0.386667,0.413333,0.440000,0.466667,0.493333,0.520000,0.546667,0.573333,0.600000
0.00000,0.002000,0.917047,1.237814,-0.088591,-0.928625,-0.441541,1.551014,5.391286,9.124380,12.590928,15.490346,17.766491,19.042267,19.455205,19.159392,18.514278
0.00000,0.030275,0.466131,0.613276,-0.049728,-0.449477,-0.240819,0.804358,2.739800,4.549273,6.312778,7.745522,8.884694,9.520570,9.739538,9.577279,9.290082
