# heeled resistance coefficient, from Fossati, table 2.7
0.0000, 0.2500, 0.3000, 0.3500, 0.4000, 0.4500, 0.5000, 0.5500
0.0000,-0.0268, 0.6628, 1.6433,-0.8659,-3.2715,-0.1976, 1.5873
0.0000,-0.0014,-0.0632,-0.2144,-0.0354, 0.1372,-0.1480,-0.3749
0.0000,-0.0057,-0.0699,-0.1640, 0.2226, 0.5547,-0.6593,-0.7105
0.0000, 0.0016, 0.0069, 0.0199, 0.0188, 0.0268, 0.1862, 0.2146
0.0000,-0.0070, 0.0459,-0.0540,-0.5800,-1.0064,-0.7489,-0.4818
0.0000,-0.0017,-0.0004,-0.0268,-0.1133,-0.2026,-0.1648,-0.1174
