# kheff agains AWA for ORC VPP
0.0000,2.4413,4.5316,6.7198,9.2673,12.1414,15.0155,17.8896,20.7637,23.6378,26.5120,29.3861,32.2602,35.1343,38.0084,40.8825,43.7566,46.6307,49.5048,52.3789,55.2530,58.1271,61.0012,63.8753,66.7495,69.6236,72.4977,75.3718,78.2459,81.1200,83.9941,86.8682,90.0000
1.0058,1.0458,1.0853,1.1246,1.1625,1.1924,1.2129,1.2221,1.2177,1.1955,1.1621,1.1268,1.0936,1.0580,1.0226,0.9897,0.9549,0.9251,0.9029,0.8853,0.8695,0.8550,0.8418,0.8298,0.8194,0.8108,0.8047,0.8013,0.8001,0.8001,0.8001,0.8006,0.7997
